,link_title,channel,no_of_views,time_uploaded,comment,upvotes,no_contract,comments_str,tokenized,lower,no_punct,no_stopwords,pos_tags,wordnet_pos,lemmatized
462,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",Breaking news: the Brazilian variant will force you into submission with the triangle.,42,"['Breaking', 'news:', 'the', 'Brazilian', 'variant', 'will', 'force', 'you', 'into', 'submission', 'with', 'the', 'triangle.']",Breaking news: the Brazilian variant will force you into submission with the triangle.,"['Breaking', 'news', ':', 'the', 'Brazilian', 'variant', 'will', 'force', 'you', 'into', 'submission', 'with', 'the', 'triangle', '.']","['breaking', 'news', ':', 'the', 'brazilian', 'variant', 'will', 'force', 'you', 'into', 'submission', 'with', 'the', 'triangle', '.']","['breaking', 'news', 'the', 'brazilian', 'variant', 'will', 'force', 'you', 'into', 'submission', 'with', 'the', 'triangle']","['breaking', 'news', 'brazilian', 'variant', 'force', 'submission', 'triangle']","[('breaking', 'VBG'), ('news', 'NN'), ('brazilian', 'JJ'), ('variant', 'NN'), ('force', 'NN'), ('submission', 'NN'), ('triangle', 'NN')]","[('breaking', 'v'), ('news', 'n'), ('brazilian', 'a'), ('variant', 'n'), ('force', 'n'), ('submission', 'n'), ('triangle', 'n')]","['break', 'news', 'brazilian', 'variant', 'force', 'submission', 'triangle']"
463,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021","Remember while all of this is happening, children are going back to school.  I just don't know what's real anymore.",32,"['Remember', 'while', 'all', 'of', 'this', 'is', 'happening,', 'children', 'are', 'going', 'back', 'to', 'school.', 'I', 'just', 'do not', 'know', 'what is', 'real', 'anymore.']","Remember while all of this is happening, children are going back to school. I just do not know what is real anymore.","['Remember', 'while', 'all', 'of', 'this', 'is', 'happening', ',', 'children', 'are', 'going', 'back', 'to', 'school', '.', 'I', 'just', 'do', 'not', 'know', 'what', 'is', 'real', 'anymore', '.']","['remember', 'while', 'all', 'of', 'this', 'is', 'happening', ',', 'children', 'are', 'going', 'back', 'to', 'school', '.', 'i', 'just', 'do', 'not', 'know', 'what', 'is', 'real', 'anymore', '.']","['remember', 'while', 'all', 'of', 'this', 'is', 'happening', 'children', 'are', 'going', 'back', 'to', 'school', 'i', 'just', 'do', 'not', 'know', 'what', 'is', 'real', 'anymore']","['remember', 'happening', 'children', 'going', 'back', 'school', 'know', 'real', 'anymore']","[('remember', 'VB'), ('happening', 'VBG'), ('children', 'NNS'), ('going', 'VBG'), ('back', 'RB'), ('school', 'NN'), ('know', 'VBP'), ('real', 'JJ'), ('anymore', 'RB')]","[('remember', 'v'), ('happening', 'v'), ('children', 'n'), ('going', 'v'), ('back', 'n'), ('school', 'n'), ('know', 'v'), ('real', 'a'), ('anymore', 'n')]","['remember', 'happen', 'child', 'go', 'back', 'school', 'know', 'real', 'anymore']"
464,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",I wouldn’t be surprised if this virus mutated a dozen times before we even knew it had mutated.,87,"['I', 'would not', 'be', 'surprised', 'if', 'this', 'virus', 'mutated', 'a', 'dozen', 'times', 'before', 'we', 'even', 'knew', 'it', 'had', 'mutated.']",I would not be surprised if this virus mutated a dozen times before we even knew it had mutated.,"['I', 'would', 'not', 'be', 'surprised', 'if', 'this', 'virus', 'mutated', 'a', 'dozen', 'times', 'before', 'we', 'even', 'knew', 'it', 'had', 'mutated', '.']","['i', 'would', 'not', 'be', 'surprised', 'if', 'this', 'virus', 'mutated', 'a', 'dozen', 'times', 'before', 'we', 'even', 'knew', 'it', 'had', 'mutated', '.']","['i', 'would', 'not', 'be', 'surprised', 'if', 'this', 'virus', 'mutated', 'a', 'dozen', 'times', 'before', 'we', 'even', 'knew', 'it', 'had', 'mutated']","['would', 'surprised', 'virus', 'mutated', 'dozen', 'times', 'even', 'knew', 'mutated']","[('would', 'MD'), ('surprised', 'VBD'), ('virus', 'RB'), ('mutated', 'VBN'), ('dozen', 'NN'), ('times', 'NNS'), ('even', 'RB'), ('knew', 'VBD'), ('mutated', 'VBN')]","[('would', 'n'), ('surprised', 'v'), ('virus', 'n'), ('mutated', 'v'), ('dozen', 'n'), ('times', 'n'), ('even', 'n'), ('knew', 'v'), ('mutated', 'v')]","['would', 'surprise', 'virus', 'mutate', 'dozen', 'time', 'even', 'know', 'mutate']"
465,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",The ride never ends,13,"['The', 'ride', 'never', 'ends']",The ride never ends,"['The', 'ride', 'never', 'ends']","['the', 'ride', 'never', 'ends']","['the', 'ride', 'never', 'ends']","['ride', 'never', 'ends']","[('ride', 'RB'), ('never', 'RB'), ('ends', 'VBZ')]","[('ride', 'n'), ('never', 'n'), ('ends', 'v')]","['ride', 'never', 'end']"
466,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",I’m about ready to take off into the mountains and become a hermit,5,"['I am', 'about', 'ready', 'to', 'take', 'off', 'into', 'the', 'mountains', 'and', 'become', 'a', 'hermit']",I am about ready to take off into the mountains and become a hermit,"['I', 'am', 'about', 'ready', 'to', 'take', 'off', 'into', 'the', 'mountains', 'and', 'become', 'a', 'hermit']","['i', 'am', 'about', 'ready', 'to', 'take', 'off', 'into', 'the', 'mountains', 'and', 'become', 'a', 'hermit']","['i', 'am', 'about', 'ready', 'to', 'take', 'off', 'into', 'the', 'mountains', 'and', 'become', 'a', 'hermit']","['ready', 'take', 'mountains', 'become', 'hermit']","[('ready', 'JJ'), ('take', 'VB'), ('mountains', 'NNS'), ('become', 'VB'), ('hermit', 'NN')]","[('ready', 'a'), ('take', 'v'), ('mountains', 'n'), ('become', 'v'), ('hermit', 'n')]","['ready', 'take', 'mountain', 'become', 'hermit']"
467,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",At this point I'm just gonna write my will,18,"['At', 'this', 'point', 'I am', 'just', 'going to', 'write', 'my', 'will']",At this point I am just going to write my will,"['At', 'this', 'point', 'I', 'am', 'just', 'going', 'to', 'write', 'my', 'will']","['at', 'this', 'point', 'i', 'am', 'just', 'going', 'to', 'write', 'my', 'will']","['at', 'this', 'point', 'i', 'am', 'just', 'going', 'to', 'write', 'my', 'will']","['point', 'going', 'write']","[('point', 'NN'), ('going', 'VBG'), ('write', 'JJ')]","[('point', 'n'), ('going', 'v'), ('write', 'a')]","['point', 'go', 'write']"
468,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",There should be more concern for the immunity given to drug-makers. They’ve been given a license to kiIl,71,"['There', 'should', 'be', 'more', 'concern', 'for', 'the', 'immunity', 'given', 'to', 'drug-makers.', 'they have', 'been', 'given', 'a', 'license', 'to', 'kiIl']",There should be more concern for the immunity given to drug-makers. they have been given a license to kiIl,"['There', 'should', 'be', 'more', 'concern', 'for', 'the', 'immunity', 'given', 'to', 'drug-makers', '.', 'they', 'have', 'been', 'given', 'a', 'license', 'to', 'kiIl']","['there', 'should', 'be', 'more', 'concern', 'for', 'the', 'immunity', 'given', 'to', 'drug-makers', '.', 'they', 'have', 'been', 'given', 'a', 'license', 'to', 'kiil']","['there', 'should', 'be', 'more', 'concern', 'for', 'the', 'immunity', 'given', 'to', 'drug-makers', 'they', 'have', 'been', 'given', 'a', 'license', 'to', 'kiil']","['concern', 'immunity', 'given', 'drug-makers', 'given', 'license', 'kiil']","[('concern', 'NN'), ('immunity', 'NN'), ('given', 'VBN'), ('drug-makers', 'NNS'), ('given', 'VBN'), ('license', 'CD'), ('kiil', 'NN')]","[('concern', 'n'), ('immunity', 'n'), ('given', 'v'), ('drug-makers', 'n'), ('given', 'v'), ('license', 'n'), ('kiil', 'n')]","['concern', 'immunity', 'give', 'drug-makers', 'give', 'license', 'kiil']"
469,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021","Covid-19 was such a hit , all the artist in the world are now remixing it",37,"['Covid-19', 'was', 'such', 'a', 'hit', ',', 'all', 'the', 'artist', 'in', 'the', 'world', 'are', 'now', 'remixing', 'it']","Covid-19 was such a hit , all the artist in the world are now remixing it","['Covid-19', 'was', 'such', 'a', 'hit', ',', 'all', 'the', 'artist', 'in', 'the', 'world', 'are', 'now', 'remixing', 'it']","['covid-19', 'was', 'such', 'a', 'hit', ',', 'all', 'the', 'artist', 'in', 'the', 'world', 'are', 'now', 'remixing', 'it']","['covid-19', 'was', 'such', 'a', 'hit', 'all', 'the', 'artist', 'in', 'the', 'world', 'are', 'now', 'remixing', 'it']","['covid-19', 'hit', 'artist', 'world', 'remixing']","[('covid-19', 'NN'), ('hit', 'NNS'), ('artist', 'JJ'), ('world', 'NN'), ('remixing', 'VBG')]","[('covid-19', 'n'), ('hit', 'n'), ('artist', 'a'), ('world', 'n'), ('remixing', 'v')]","['covid-19', 'hit', 'artist', 'world', 'remixing']"
470,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021","Next title:
People have died from the virus",2,"['Next', 'title:', 'People', 'have', 'died', 'from', 'the', 'virus']",Next title: People have died from the virus,"['Next', 'title', ':', 'People', 'have', 'died', 'from', 'the', 'virus']","['next', 'title', ':', 'people', 'have', 'died', 'from', 'the', 'virus']","['next', 'title', 'people', 'have', 'died', 'from', 'the', 'virus']","['next', 'title', 'people', 'died', 'virus']","[('next', 'JJ'), ('title', 'NN'), ('people', 'NNS'), ('died', 'VBD'), ('virus', 'NN')]","[('next', 'a'), ('title', 'n'), ('people', 'n'), ('died', 'v'), ('virus', 'n')]","['next', 'title', 'people', 'die', 'virus']"
471,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",This generation of kids are going to be the dumbest yet.. close schools forever! Everyone hide! AHHHHH,2,"['This', 'generation', 'of', 'kids', 'are', 'going', 'to', 'be', 'the', 'dumbest', 'yet..', 'close', 'schools', 'forever!', 'Everyone', 'hide!', 'AHHHHH']",This generation of kids are going to be the dumbest yet.. close schools forever! Everyone hide! AHHHHH,"['This', 'generation', 'of', 'kids', 'are', 'going', 'to', 'be', 'the', 'dumbest', 'yet', '..', 'close', 'schools', 'forever', '!', 'Everyone', 'hide', '!', 'AHHHHH']","['this', 'generation', 'of', 'kids', 'are', 'going', 'to', 'be', 'the', 'dumbest', 'yet', '..', 'close', 'schools', 'forever', '!', 'everyone', 'hide', '!', 'ahhhhh']","['this', 'generation', 'of', 'kids', 'are', 'going', 'to', 'be', 'the', 'dumbest', 'yet', '..', 'close', 'schools', 'forever', 'everyone', 'hide', 'ahhhhh']","['generation', 'kids', 'going', 'dumbest', 'yet', '..', 'close', 'schools', 'forever', 'everyone', 'hide', 'ahhhhh']","[('generation', 'NN'), ('kids', 'NNS'), ('going', 'VBG'), ('dumbest', 'JJS'), ('yet', 'RB'), ('..', 'VBN'), ('close', 'JJ'), ('schools', 'NNS'), ('forever', 'RB'), ('everyone', 'NN'), ('hide', 'JJ'), ('ahhhhh', 'NN')]","[('generation', 'n'), ('kids', 'n'), ('going', 'v'), ('dumbest', 'a'), ('yet', 'n'), ('..', 'v'), ('close', 'a'), ('schools', 'n'), ('forever', 'n'), ('everyone', 'n'), ('hide', 'a'), ('ahhhhh', 'n')]","['generation', 'kid', 'go', 'dumb', 'yet', '..', 'close', 'school', 'forever', 'everyone', 'hide', 'ahhhhh']"
472,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",I just don't want to go to school idc,52,"['I', 'just', 'do not', 'want', 'to', 'go', 'to', 'school', 'idc']",I just do not want to go to school idc,"['I', 'just', 'do', 'not', 'want', 'to', 'go', 'to', 'school', 'idc']","['i', 'just', 'do', 'not', 'want', 'to', 'go', 'to', 'school', 'idc']","['i', 'just', 'do', 'not', 'want', 'to', 'go', 'to', 'school', 'idc']","['want', 'go', 'school', 'idc']","[('want', 'NN'), ('go', 'VBP'), ('school', 'NN'), ('idc', 'NN')]","[('want', 'n'), ('go', 'v'), ('school', 'n'), ('idc', 'n')]","['want', 'go', 'school', 'idc']"
473,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",This makes me want to buy Saran Wrap,4,"['This', 'makes', 'me', 'want', 'to', 'buy', 'Saran', 'Wrap']",This makes me want to buy Saran Wrap,"['This', 'makes', 'me', 'want', 'to', 'buy', 'Saran', 'Wrap']","['this', 'makes', 'me', 'want', 'to', 'buy', 'saran', 'wrap']","['this', 'makes', 'me', 'want', 'to', 'buy', 'saran', 'wrap']","['makes', 'want', 'buy', 'saran', 'wrap']","[('makes', 'VBZ'), ('want', 'VBP'), ('buy', 'VB'), ('saran', 'JJ'), ('wrap', 'NN')]","[('makes', 'v'), ('want', 'v'), ('buy', 'v'), ('saran', 'a'), ('wrap', 'n')]","['make', 'want', 'buy', 'saran', 'wrap']"
474,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021","A new mutation? Is it gonna live in the sewer, eat pizza and fight the Shredder? Kowabunga !!!",11,"['A', 'new', 'mutation?', 'Is', 'it', 'going to', 'live', 'in', 'the', 'sewer,', 'eat', 'pizza', 'and', 'fight', 'the', 'Shredder?', 'Kowabunga', '!!!']","A new mutation? Is it going to live in the sewer, eat pizza and fight the Shredder? Kowabunga !!!","['A', 'new', 'mutation', '?', 'Is', 'it', 'going', 'to', 'live', 'in', 'the', 'sewer', ',', 'eat', 'pizza', 'and', 'fight', 'the', 'Shredder', '?', 'Kowabunga', '!', '!', '!']","['a', 'new', 'mutation', '?', 'is', 'it', 'going', 'to', 'live', 'in', 'the', 'sewer', ',', 'eat', 'pizza', 'and', 'fight', 'the', 'shredder', '?', 'kowabunga', '!', '!', '!']","['a', 'new', 'mutation', 'is', 'it', 'going', 'to', 'live', 'in', 'the', 'sewer', 'eat', 'pizza', 'and', 'fight', 'the', 'shredder', 'kowabunga']","['new', 'mutation', 'going', 'live', 'sewer', 'eat', 'pizza', 'fight', 'shredder', 'kowabunga']","[('new', 'JJ'), ('mutation', 'NN'), ('going', 'VBG'), ('live', 'JJ'), ('sewer', 'NN'), ('eat', 'NN'), ('pizza', 'NN'), ('fight', 'NN'), ('shredder', 'NN'), ('kowabunga', 'NN')]","[('new', 'a'), ('mutation', 'n'), ('going', 'v'), ('live', 'a'), ('sewer', 'n'), ('eat', 'n'), ('pizza', 'n'), ('fight', 'n'), ('shredder', 'n'), ('kowabunga', 'n')]","['new', 'mutation', 'go', 'live', 'sewer', 'eat', 'pizza', 'fight', 'shredder', 'kowabunga']"
475,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",lets just give up at this point. Everyone stays home for a year and we can get free food and wifi,32,"['let us', 'just', 'give', 'up', 'at', 'this', 'point.', 'Everyone', 'stays', 'home', 'for', 'a', 'year', 'and', 'we', 'can', 'get', 'free', 'food', 'and', 'wifi']",let us just give up at this point. Everyone stays home for a year and we can get free food and wifi,"['let', 'us', 'just', 'give', 'up', 'at', 'this', 'point', '.', 'Everyone', 'stays', 'home', 'for', 'a', 'year', 'and', 'we', 'can', 'get', 'free', 'food', 'and', 'wifi']","['let', 'us', 'just', 'give', 'up', 'at', 'this', 'point', '.', 'everyone', 'stays', 'home', 'for', 'a', 'year', 'and', 'we', 'can', 'get', 'free', 'food', 'and', 'wifi']","['let', 'us', 'just', 'give', 'up', 'at', 'this', 'point', 'everyone', 'stays', 'home', 'for', 'a', 'year', 'and', 'we', 'can', 'get', 'free', 'food', 'and', 'wifi']","['let', 'us', 'give', 'point', 'everyone', 'stays', 'home', 'year', 'get', 'free', 'food', 'wifi']","[('let', 'VB'), ('us', 'PRP'), ('give', 'VB'), ('point', 'NN'), ('everyone', 'NN'), ('stays', 'VBZ'), ('home', 'NN'), ('year', 'NN'), ('get', 'VBP'), ('free', 'JJ'), ('food', 'NN'), ('wifi', 'NN')]","[('let', 'v'), ('us', 'n'), ('give', 'v'), ('point', 'n'), ('everyone', 'n'), ('stays', 'v'), ('home', 'n'), ('year', 'n'), ('get', 'v'), ('free', 'a'), ('food', 'n'), ('wifi', 'n')]","['let', 'u', 'give', 'point', 'everyone', 'stay', 'home', 'year', 'get', 'free', 'food', 'wifi']"
476,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021","Makes me wonder about the neglect that might be going on,",23,"['Makes', 'me', 'wonder', 'about', 'the', 'neglect', 'that', 'might', 'be', 'going', 'on,']","Makes me wonder about the neglect that might be going on,","['Makes', 'me', 'wonder', 'about', 'the', 'neglect', 'that', 'might', 'be', 'going', 'on', ',']","['makes', 'me', 'wonder', 'about', 'the', 'neglect', 'that', 'might', 'be', 'going', 'on', ',']","['makes', 'me', 'wonder', 'about', 'the', 'neglect', 'that', 'might', 'be', 'going', 'on']","['makes', 'wonder', 'neglect', 'might', 'going']","[('makes', 'VBZ'), ('wonder', 'NN'), ('neglect', 'NN'), ('might', 'MD'), ('going', 'VBG')]","[('makes', 'v'), ('wonder', 'n'), ('neglect', 'n'), ('might', 'n'), ('going', 'v')]","['make', 'wonder', 'neglect', 'might', 'go']"
477,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",I just randomly clicked this video,2,"['I', 'just', 'randomly', 'clicked', 'this', 'video']",I just randomly clicked this video,"['I', 'just', 'randomly', 'clicked', 'this', 'video']","['i', 'just', 'randomly', 'clicked', 'this', 'video']","['i', 'just', 'randomly', 'clicked', 'this', 'video']","['randomly', 'clicked', 'video']","[('randomly', 'RB'), ('clicked', 'VBN'), ('video', 'NN')]","[('randomly', 'n'), ('clicked', 'v'), ('video', 'n')]","['randomly', 'click', 'video']"
478,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",Flip flop Fauxi. Masks are worthless. Wear a mask. Double mask. Making it up as they go along.,12,"['Flip', 'flop', 'Fauxi.', 'Masks', 'are', 'worthless.', 'Wear', 'a', 'mask.', 'Double', 'mask.', 'Making', 'it', 'up', 'as', 'they', 'go', 'along.']",Flip flop Fauxi. Masks are worthless. Wear a mask. Double mask. Making it up as they go along.,"['Flip', 'flop', 'Fauxi', '.', 'Masks', 'are', 'worthless', '.', 'Wear', 'a', 'mask', '.', 'Double', 'mask', '.', 'Making', 'it', 'up', 'as', 'they', 'go', 'along', '.']","['flip', 'flop', 'fauxi', '.', 'masks', 'are', 'worthless', '.', 'wear', 'a', 'mask', '.', 'double', 'mask', '.', 'making', 'it', 'up', 'as', 'they', 'go', 'along', '.']","['flip', 'flop', 'fauxi', 'masks', 'are', 'worthless', 'wear', 'a', 'mask', 'double', 'mask', 'making', 'it', 'up', 'as', 'they', 'go', 'along']","['flip', 'flop', 'fauxi', 'masks', 'worthless', 'wear', 'mask', 'double', 'mask', 'making', 'go', 'along']","[('flip', 'NN'), ('flop', 'NN'), ('fauxi', 'NN'), ('masks', 'NNS'), ('worthless', 'JJ'), ('wear', 'JJ'), ('mask', 'NN'), ('double', 'JJ'), ('mask', 'NN'), ('making', 'VBG'), ('go', 'VB'), ('along', 'IN')]","[('flip', 'n'), ('flop', 'n'), ('fauxi', 'n'), ('masks', 'n'), ('worthless', 'a'), ('wear', 'a'), ('mask', 'n'), ('double', 'a'), ('mask', 'n'), ('making', 'v'), ('go', 'v'), ('along', 'n')]","['flip', 'flop', 'fauxi', 'mask', 'worthless', 'wear', 'mask', 'double', 'mask', 'make', 'go', 'along']"
479,COVID-19 variant concerns,ABC News,"146,316 views","Jan 27, 2021",The Dr kinda looks like Guy Fieri mixed with Handsome Squidward,77,"['The', 'Dr', 'kind of', 'looks', 'like', 'Guy', 'Fieri', 'mixed', 'with', 'Handsome', 'Squidward']",The Dr kind of looks like Guy Fieri mixed with Handsome Squidward,"['The', 'Dr', 'kind', 'of', 'looks', 'like', 'Guy', 'Fieri', 'mixed', 'with', 'Handsome', 'Squidward']","['the', 'dr', 'kind', 'of', 'looks', 'like', 'guy', 'fieri', 'mixed', 'with', 'handsome', 'squidward']","['the', 'dr', 'kind', 'of', 'looks', 'like', 'guy', 'fieri', 'mixed', 'with', 'handsome', 'squidward']","['dr', 'kind', 'looks', 'like', 'guy', 'fieri', 'mixed', 'handsome', 'squidward']","[('dr', 'NN'), ('kind', 'NN'), ('looks', 'VBZ'), ('like', 'IN'), ('guy', 'NN'), ('fieri', 'NN'), ('mixed', 'JJ'), ('handsome', 'JJ'), ('squidward', 'NN')]","[('dr', 'n'), ('kind', 'n'), ('looks', 'v'), ('like', 'n'), ('guy', 'n'), ('fieri', 'n'), ('mixed', 'a'), ('handsome', 'a'), ('squidward', 'n')]","['dr', 'kind', 'look', 'like', 'guy', 'fieri', 'mixed', 'handsome', 'squidward']"
